date,acquisition_channel,spend_amount,impressions,clicks,country
2023-06-16,email,112.84,161797,6652,USA
2023-06-16,email,202.76,242621,6723,UK
2023-06-16,email,136.05,72600,2733,Canada
2023-06-16,referral,25.64,19707,620,USA
2023-06-16,referral,73.81,92520,3338,UK
2023-06-16,referral,27.26,16925,387,Canada
2023-06-16,social_media,334.59,310767,5261,USA
2023-06-16,social_media,996.42,782447,36807,UK
2023-06-16,social_media,423.47,431451,17368,Canada
2023-06-17,paid_search,2945.16,4362953,192900,USA
2023-06-17,paid_search,1771.79,2476306,41705,UK
2023-06-17,paid_search,590.02,645116,26251,Canada
2023-06-17,paid_social,1125.56,1114187,45839,USA
2023-06-17,paid_social,2176.33,2551890,42649,UK
2023-06-17,paid_social,1579.01,2036393,87829,Canada
2023-06-17,organic,78.88,56137,1529,USA
2023-06-17,organic,17.07,16619,187,UK
2023-06-17,organic,10.41,10848,172,Canada
2023-06-17,email,190.51,126051,4662,USA
2023-06-17,email,245.18,224743,5692,UK
2023-06-17,email,229.66,179286,2578,Canada
2023-06-17,referral,46.94,66705,2589,USA
2023-06-17,referral,132.61,80318,1818,UK
2023-06-17,referral,152.01,225859,10671,Canada
2023-06-17,social_media,605.91,872235,31650,USA
2023-06-17,social_media,1075.11,1530012,51709,UK
2023-06-17,social_media,1330.4,1325986,15618,Canada
2023-06-18,paid_search,2962.21,2566766,48147,USA
2023-06-18,paid_search,2536.92,1942535,93837,UK
2023-06-18,paid_search,2383.25,2225692,44300,Canada
2023-06-18,paid_social,2465.19,1503557,35655,USA
2023-06-18,paid_social,2293.26,2569992,60446,UK
2023-06-18,paid_social,1889.89,2042325,30029,Canada
2023-06-18,organic,39.0,28002,784,USA
2023-06-18,organic,74.45,45941,656,UK
2023-06-18,organic,16.46,13947,287,Canada
2023-06-18,email,216.51,134347,4456,USA
2023-06-18,email,66.26,52014,1016,UK
2023-06-18,email,210.37,255327,8005,Canada
2023-06-18,referral,9.88,13618,154,USA
2023-06-18,referral,120.58,82983,4054,UK
2023-06-18,referral,33.69,26549,1074,Canada
2023-06-18,social_media,1264.27,1348827,48853,USA
2023-06-18,social_media,947.79,892450,22341,UK
2023-06-18,social_media,233.12,205725,3827,Canada
2023-06-19,paid_search,1746.97,1022142,25116,USA
2023-06-19,paid_search,2605.59,1969208,56100,UK
2023-06-19,paid_search,1775.11,900381,31611,Canada
2023-06-19,paid_social,1957.09,1322672,17508,USA
2023-06-19,paid_social,1719.17,2129333,32244,UK
2023-06-19,paid_social,762.88,928221,32376,Canada
2023-06-19,organic,46.34,24535,1224,USA
2023-06-19,organic,26.33,13676,275,UK
2023-06-19,organic,97.88,57990,1365,Canada
2023-06-19,email,296.18,252599,8538,USA
2023-06-19,email,54.46,63132,1299,UK
2023-06-19,email,125.88,134876,2265,Canada
2023-06-19,referral,49.23,54892,2342,USA
2023-06-19,referral,158.75,152001,3974,UK
2023-06-19,referral,128.85,189069,3710,Canada
2023-06-19,social_media,1397.39,1183821,38233,USA
2023-06-19,social_media,915.86,856842,19786,UK
2023-06-19,social_media,380.77,246079,3639,Canada
2023-06-20,paid_search,2441.07,3426436,34431,USA
2023-06-20,paid_search,1652.78,2211204,40156,UK
2023-06-20,paid_search,2482.41,2364237,103578,Canada
2023-06-20,paid_social,1810.18,2307330,35312,USA
2023-06-20,paid_social,520.66,692481,31004,UK
2023-06-20,paid_social,1941.85,2365979,58884,Canada
2023-06-20,organic,34.01,31109,1494,USA
2023-06-20,organic,46.07,48047,2274,UK
2023-06-20,organic,56.27,80723,2147,Canada
2023-06-20,email,144.55,176156,3223,USA
2023-06-20,email,188.02,94597,2882,UK
2023-06-20,email,274.48,209389,8898,Canada
2023-06-20,referral,20.09,21017,1019,USA
2023-06-20,referral,115.01,161190,3327,UK
2023-06-20,referral,87.39,94548,3635,Canada
2023-06-20,social_media,1174.74,638123,14168,USA
2023-06-20,social_media,777.67,684837,33680,UK
2023-06-20,social_media,369.61,292934,5018,Canada
2023-06-21,paid_search,1077.43,1252047,22166,USA
2023-06-21,paid_search,2498.57,2815593,46158,UK
2023-06-21,paid_search,663.6,337584,14091,Canada
2023-06-21,paid_social,1831.41,1385761,16488,USA
2023-06-21,paid_social,1866.64,2227632,111279,UK
2023-06-21,paid_social,563.37,502729,5993,Canada
2023-06-21,organic,4.68,4843,126,USA
2023-06-21,organic,54.83,37371,1060,UK
2023-06-21,organic,82.6,69428,1289,Canada
2023-06-21,email,282.18,309994,12091,USA
2023-06-21,email,128.61,140972,2335,UK
2023-06-21,email,68.23,57483,1118,Canada
2023-06-21,referral,13.16,7028,213,USA
2023-06-21,referral,31.63,36150,746,UK
2023-06-21,referral,160.87,166640,5167,Canada
2023-06-21,social_media,1461.83,848411,17391,USA
2023-06-21,social_media,372.26,453375,13232,UK
2023-06-21,social_media,772.88,993743,36296,Canada
2023-06-22,paid_search,788.16,1122207,39837,USA
2023-06-22,paid_search,868.23,1270947,54605,UK
2023-06-22,paid_search,2484.93,2387671,26397,Canada
2023-06-22,paid_social,1684.93,1649339,80392,USA
2023-06-22,paid_social,1582.65,2297774,73437,UK
2023-06-22,paid_social,2363.18,3351358,76472,Canada
2023-06-22,organic,30.34,16286,494,USA
2023-06-22,organic,26.51,33655,1190,UK
2023-06-22,organic,93.84,129081,2205,Canada
2023-06-22,email,275.2,376610,18625,USA
2023-06-22,email,200.63,114296,2329,UK
2023-06-22,email,131.08,81939,1285,Canada
2023-06-22,referral,192.03,115243,1516,USA
2023-06-22,referral,110.73,134259,1470,UK
2023-06-22,referral,7.92,11268,507,Canada
2023-06-22,social_media,1238.34,1631404,42668,USA
2023-06-22,social_media,782.88,438698,20711,UK
2023-06-22,social_media,1098.04,871443,31671,Canada
2023-06-23,paid_search,963.22,691001,16098,USA
2023-06-23,paid_search,972.26,737412,20043,UK
2023-06-23,paid_search,1056.63,750767,10099,Canada
2023-06-23,paid_social,785.3,1142890,43331,USA
2023-06-23,paid_social,2268.45,2972734,141151,UK
2023-06-23,paid_social,2303.21,1882208,30426,Canada
2023-06-23,organic,79.85,97997,1190,USA
2023-06-23,organic,50.29,54311,2266,UK
2023-06-23,organic,55.9,60287,637,Canada
2023-06-23,email,242.2,204533,9858,USA
2023-06-23,email,102.83,77594,3713,UK
2023-06-23,email,108.39,71739,3335,Canada
2023-06-23,referral,177.31,150631,2610,USA
2023-06-23,referral,114.02,125661,3482,UK
2023-06-23,referral,101.56,146078,5973,Canada
2023-06-23,social_media,1184.25,1211148,42776,USA
2023-06-23,social_media,865.9,1088599,45015,UK
2023-06-23,social_media,1107.57,997457,33466,Canada
2023-06-24,paid_search,901.49,1017379,26369,USA
2023-06-24,paid_search,1808.75,925115,32308,UK
2023-06-24,paid_search,2944.36,2398018,119336,Canada
2023-06-24,paid_social,2011.05,1769829,75848,USA
2023-06-24,paid_social,615.18,538328,26115,UK
2023-06-24,paid_social,2137.36,1214157,59896,Canada
2023-06-24,organic,80.51,51386,659,USA
2023-06-24,organic,49.39,36944,1451,UK
2023-06-24,organic,1.01,1316,42,Canada
2023-06-24,email,216.74,126757,5027,USA
2023-06-24,email,126.38,188969,7079,UK
2023-06-24,email,252.8,252964,4412,Canada
2023-06-24,referral,52.53,65637,1992,USA
2023-06-24,referral,128.75,99037,1755,UK
2023-06-24,referral,135.79,91283,3193,Canada
2023-06-24,social_media,988.52,624344,27771,USA
2023-06-24,social_media,1205.94,1448081,56195,UK
2023-06-24,social_media,513.08,681252,15057,Canada
2023-06-25,paid_search,2332.22,1568159,71732,USA
2023-06-25,paid_search,550.9,551788,26626,UK
2023-06-25,paid_search,1892.81,1196025,30069,Canada
2023-06-25,paid_social,1906.96,2634791,111465,USA
2023-06-25,paid_social,515.98,584595,9744,UK
2023-06-25,paid_social,437.58,275311,10279,Canada
2023-06-25,organic,1.63,828,29,USA
2023-06-25,organic,62.59,69451,1109,UK
2023-06-25,organic,51.4,74599,3191,Canada
2023-06-25,email,229.22,147534,3275,USA
2023-06-25,email,147.99,151695,5426,UK
2023-06-25,email,198.72,296249,4906,Canada
2023-06-25,referral,60.22,89516,1322,USA
2023-06-25,referral,153.22,99088,4620,UK
2023-06-25,referral,63.6,86206,1140,Canada
2023-06-25,social_media,821.5,997644,44825,USA
2023-06-25,social_media,1242.78,1581153,26266,UK
2023-06-25,social_media,839.1,851778,35973,Canada
2023-06-26,paid_search,2119.38,2615778,104815,USA
2023-06-26,paid_search,2721.19,1365953,65615,UK
2023-06-26,paid_search,1718.78,1470809,45230,Canada
2023-06-26,paid_social,2405.44,1747035,40698,USA
2023-06-26,paid_social,844.93,1033659,51355,UK
2023-06-26,paid_social,2417.58,2850433,80781,Canada
2023-06-26,organic,16.88,20984,966,USA
2023-06-26,organic,15.47,13198,216,UK
2023-06-26,organic,32.77,48287,774,Canada
2023-06-26,email,285.64,325075,7580,USA
2023-06-26,email,111.95,106721,2363,UK
2023-06-26,email,247.55,299351,14359,Canada
2023-06-26,referral,147.71,108573,4603,USA
2023-06-26,referral,134.9,199420,2071,UK
2023-06-26,referral,194.72,234999,9776,Canada
2023-06-26,social_media,498.75,719793,34146,USA
2023-06-26,social_media,1156.35,704601,33304,UK
2023-06-26,social_media,869.32,1180672,54715,Canada
2023-06-27,paid_search,1863.65,1793699,27847,USA
2023-06-27,paid_search,943.54,1327748,25773,UK
2023-06-27,paid_search,2503.39,1349311,23128,Canada
2023-06-27,paid_social,1300.62,939801,11788,USA
2023-06-27,paid_social,541.54,622247,23608,UK
2023-06-27,paid_social,1974.54,1114150,35461,Canada
2023-06-27,organic,26.27,21915,621,USA
2023-06-27,organic,50.41,40399,1784,UK
2023-06-27,organic,73.17,87167,3770,Canada
2023-06-27,email,92.01,131857,4835,USA
2023-06-27,email,105.4,153689,2974,UK
2023-06-27,email,248.66,240244,8682,Canada
2023-06-27,referral,184.97,262387,6101,USA
2023-06-27,referral,76.2,57878,2076,UK
2023-06-27,referral,85.42,126175,5241,Canada
2023-06-27,social_media,1199.08,990005,39843,USA
2023-06-27,social_media,216.7,115275,5070,UK
2023-06-27,social_media,1474.53,1817281,32955,Canada
2023-06-28,paid_search,2098.42,1439452,17650,USA
2023-06-28,paid_search,1788.02,1355667,29341,UK
2023-06-28,paid_search,1422.88,2059192,57137,Canada
2023-06-28,paid_social,1888.92,2321292,65898,USA
2023-06-28,paid_social,1356.77,1724060,68665,UK
2023-06-28,paid_social,412.06,425194,7063,Canada
2023-06-28,organic,56.08,75127,1365,USA
2023-06-28,organic,85.96,85986,1123,UK
2023-06-28,organic,89.83,115683,1673,Canada
2023-06-28,email,275.86,346464,13666,USA
2023-06-28,email,249.25,197059,5811,UK
2023-06-28,email,175.01,239233,5787,Canada
2023-06-28,referral,112.5,73872,2990,USA
2023-06-28,referral,83.78,97267,2968,UK
2023-06-28,referral,53.3,38165,1895,Canada
2023-06-28,social_media,1243.15,1280999,28339,USA
2023-06-28,social_media,1498.91,898848,19435,UK
2023-06-28,social_media,1008.04,933995,18670,Canada
2023-06-29,paid_search,1782.1,2234384,53355,USA
2023-06-29,paid_search,2516.23,3360828,82485,UK
2023-06-29,paid_search,936.49,1372383,32370,Canada
2023-06-29,paid_social,1782.87,2486049,105583,USA
2023-06-29,paid_social,2260.89,2662083,87326,UK
2023-06-29,paid_social,1061.18,671209,13460,Canada
2023-06-29,organic,14.85,10265,107,USA
2023-06-29,organic,40.71,51081,1780,UK
2023-06-29,organic,57.83,70567,1185,Canada
2023-06-29,email,183.2,207825,8475,USA
2023-06-29,email,198.77,175380,1889,UK
2023-06-29,email,125.19,85079,1282,Canada
2023-06-29,referral,26.97,39795,1834,USA
2023-06-29,referral,102.21,93575,1844,UK
2023-06-29,referral,6.65,9613,421,Canada
2023-06-29,social_media,768.8,708902,31746,USA
2023-06-29,social_media,1401.57,807869,36660,UK
2023-06-29,social_media,265.19,274584,9431,Canada
2023-06-30,paid_search,1715.85,2001819,99633,USA
2023-06-30,paid_search,2832.84,2351343,33378,UK
2023-06-30,paid_search,1872.96,1300098,22397,Canada
2023-06-30,paid_social,1350.44,1319396,49172,USA
2023-06-30,paid_social,483.28,486913,8585,UK
2023-06-30,paid_social,1183.82,1602348,61275,Canada
2023-06-30,organic,7.09,6763,314,USA
2023-06-30,organic,94.4,106103,3343,UK
2023-06-30,organic,12.58,13312,268,Canada
2023-06-30,email,242.55,130751,6409,USA
2023-06-30,email,265.52,317170,10006,UK
2023-06-30,email,106.68,122773,2984,Canada
2023-06-30,referral,160.23,107972,1114,USA
2023-06-30,referral,100.0,119785,1617,UK
2023-06-30,referral,0.02,27,1,Canada
2023-06-30,social_media,1272.5,1649359,36842,USA
2023-06-30,social_media,1439.41,1719781,70728,UK
2023-06-30,social_media,410.35,230792,3093,Canada
2023-07-01,paid_search,832.78,1238130,60925,USA
2023-07-01,paid_search,890.68,548881,9160,UK
2023-07-01,paid_search,840.74,1062563,30789,Canada
2023-07-01,paid_social,642.71,667922,14587,USA
2023-07-01,paid_social,1188.04,1495797,69936,UK
2023-07-01,paid_social,677.26,523325,15671,Canada
2023-07-01,organic,28.67,20679,495,USA
2023-07-01,organic,56.11,60469,1057,UK
2023-07-01,organic,45.39,42905,1103,Canada
2023-07-01,email,284.72,394938,9737,USA
2023-07-01,email,85.29,90981,1204,UK
2023-07-01,email,82.3,88611,1724,Canada
2023-07-01,referral,146.08,188677,6592,USA
2023-07-01,referral,20.05,25475,326,UK
2023-07-01,referral,95.27,54573,2373,Canada
2023-07-01,social_media,1393.08,1817260,18620,USA
2023-07-01,social_media,1367.26,1403170,44970,UK
2023-07-01,social_media,1115.88,986178,15470,Canada
2023-07-02,paid_search,913.49,876939,9389,USA
2023-07-02,paid_search,2908.56,3805385,100688,UK
2023-07-02,paid_search,1933.45,1918895,74064,Canada
2023-07-02,paid_social,1501.37,1700617,56173,USA
2023-07-02,paid_social,2259.25,2179374,23816,UK
2023-07-02,paid_social,810.3,606639,10193,Canada
2023-07-02,organic,46.0,55050,1419,USA
2023-07-02,organic,33.73,23978,465,UK
2023-07-02,organic,89.54,129733,2628,Canada
2023-07-02,email,112.24,92791,2023,USA
2023-07-02,email,65.42,35563,1638,UK
2023-07-02,email,104.09,112824,1369,Canada
2023-07-02,referral,132.72,158849,1936,USA
2023-07-02,referral,133.39,110360,4064,UK
2023-07-02,referral,104.51,90527,2479,Canada
2023-07-02,social_media,643.66,377462,6948,USA
2023-07-02,social_media,378.9,260314,11428,UK
2023-07-02,social_media,861.96,519168,10894,Canada
2023-07-03,paid_search,1868.77,2176269,61504,USA
2023-07-03,paid_search,1746.85,1542909,75004,UK
2023-07-03,paid_search,1437.54,1032286,29604,Canada
2023-07-03,paid_social,2317.04,2820004,77203,USA
2023-07-03,paid_social,1147.68,1634052,57482,UK
2023-07-03,paid_social,2432.01,2563886,75822,Canada
2023-07-03,organic,71.25,101954,4770,USA
2023-07-03,organic,87.63,89734,3448,UK
2023-07-03,organic,11.45,6624,312,Canada
2023-07-03,email,74.22,81282,2584,USA
2023-07-03,email,268.24,282942,9712,UK
2023-07-03,email,258.47,342124,13400,Canada
2023-07-03,referral,81.19,61770,766,USA
2023-07-03,referral,80.76,79262,2726,UK
2023-07-03,referral,175.26,216348,8874,Canada
2023-07-03,social_media,1100.17,1282945,21713,USA
2023-07-03,social_media,642.12,611081,21350,UK
2023-07-03,social_media,1318.78,1330273,43297,Canada
2023-07-04,paid_search,2558.56,3518734,97519,USA
2023-07-04,paid_search,2437.84,3098158,39244,UK
2023-07-04,paid_search,677.85,722828,21538,Canada
2023-07-04,paid_social,839.4,578813,18457,USA
2023-07-04,paid_social,599.75,647832,11481,UK
2023-07-04,paid_social,895.52,453402,20827,Canada
2023-07-04,organic,48.28,30411,1018,USA
2023-07-04,organic,11.06,15957,640,UK
2023-07-04,organic,77.87,73247,2291,Canada
2023-07-04,email,179.51,121490,2000,USA
2023-07-04,email,82.41,103634,4660,UK
2023-07-04,email,237.79,333445,8014,Canada
2023-07-04,referral,97.76,55267,2397,USA
2023-07-04,referral,144.76,193156,5717,UK
2023-07-04,referral,175.08,262188,4565,Canada
2023-07-04,social_media,793.14,1171971,57929,USA
2023-07-04,social_media,1422.33,986862,16236,UK
2023-07-04,social_media,1465.46,1388203,38644,Canada
2023-07-05,paid_search,2127.61,1531296,44518,USA
2023-07-05,paid_search,523.77,347078,14418,UK
2023-07-05,paid_search,2623.21,2112701,74696,Canada
2023-07-05,paid_social,2438.4,3237066,94337,USA
2023-07-05,paid_social,1033.59,572952,7952,UK
2023-07-05,paid_social,1263.88,1586765,41706,Canada
2023-07-05,organic,62.28,64896,2920,USA
2023-07-05,organic,21.99,26954,536,UK
2023-07-05,organic,49.73,69037,2186,Canada
2023-07-05,email,148.47,108320,4608,USA
2023-07-05,email,70.43,61916,1045,UK
2023-07-05,email,139.06,85357,4009,Canada
2023-07-05,referral,74.25,73808,1781,USA
2023-07-05,referral,160.56,237005,10819,UK
2023-07-05,referral,49.65,45341,1943,Canada
2023-07-05,social_media,635.05,655302,10612,USA
2023-07-05,social_media,721.45,607563,16450,UK
2023-07-05,social_media,555.11,785675,29333,Canada
2023-07-06,paid_search,1075.36,951112,37358,USA
2023-07-06,paid_search,2439.07,1917748,64851,UK
2023-07-06,paid_search,2814.36,2868528,54466,Canada
2023-07-06,paid_social,568.56,787893,16186,USA
2023-07-06,paid_social,1500.76,1436996,44943,UK
2023-07-06,paid_social,1248.24,1115789,38062,Canada
2023-07-06,organic,50.43,42504,1649,USA
2023-07-06,organic,95.24,53771,2271,UK
2023-07-06,organic,71.78,92489,4056,Canada
2023-07-06,email,127.88,67578,1643,USA
2023-07-06,email,132.27,140961,5792,UK
2023-07-06,email,62.36,48396,2243,Canada
2023-07-06,referral,173.66,131151,1502,USA
2023-07-06,referral,71.75,76739,2996,UK
2023-07-06,referral,45.59,25192,323,Canada
2023-07-06,social_media,368.09,396854,17072,USA
2023-07-06,social_media,1284.85,990439,39443,UK
2023-07-06,social_media,892.64,1259141,32657,Canada
2023-07-07,paid_search,2057.48,2456554,52320,USA
2023-07-07,paid_search,2976.74,3402942,137098,UK
2023-07-07,paid_search,605.87,886821,16308,Canada
2023-07-07,paid_social,916.14,1106165,31826,USA
2023-07-07,paid_social,1308.15,1049596,31189,UK
2023-07-07,paid_social,2082.34,2311147,70671,Canada
2023-07-07,organic,87.02,81331,2188,USA
2023-07-07,organic,41.37,30233,468,UK
2023-07-07,organic,79.89,114414,5146,Canada
2023-07-07,email,55.4,65808,1703,USA
2023-07-07,email,210.52,287868,12547,UK
2023-07-07,email,162.35,154575,4435,Canada
2023-07-07,referral,56.98,35113,557,USA
2023-07-07,referral,86.82,76876,3085,UK
2023-07-07,referral,41.77,54145,2297,Canada
2023-07-07,social_media,325.89,238195,8045,USA
2023-07-07,social_media,898.24,954662,36905,UK
2023-07-07,social_media,635.7,602234,22923,Canada
2023-07-08,paid_search,2529.63,1282117,21987,USA
2023-07-08,paid_search,824.6,584748,6186,UK
2023-07-08,paid_search,1214.52,667208,25997,Canada
2023-07-08,paid_social,1023.07,670535,10312,USA
2023-07-08,paid_social,1264.12,1609411,52207,UK
2023-07-08,paid_social,1552.51,1083194,21021,Canada
2023-07-08,organic,76.69,61288,2922,USA
2023-07-08,organic,7.65,4492,165,UK
2023-07-08,organic,11.12,12258,446,Canada
2023-07-08,email,96.1,107672,4277,USA
2023-07-08,email,219.14,251910,2941,UK
2023-07-08,email,199.79,101329,1654,Canada
2023-07-08,referral,134.54,107631,4263,USA
2023-07-08,referral,61.8,62353,1960,UK
2023-07-08,referral,97.15,106684,2347,Canada
2023-07-08,social_media,401.88,435540,13186,USA
2023-07-08,social_media,976.32,579658,12570,UK
2023-07-08,social_media,1442.49,2119563,97523,Canada
2023-07-09,paid_search,570.37,631355,16163,USA
2023-07-09,paid_search,765.96,433715,13847,UK
2023-07-09,paid_search,2483.19,2954456,139009,Canada
2023-07-09,paid_social,1319.64,1057542,43079,USA
2023-07-09,paid_social,2065.5,2872370,36003,UK
